"cname","cowcode","year","lvaw_garriga"
"Turkmenistan",701,1991,0.22632237
"Turkmenistan",701,1992,0.22632237
"Turkmenistan",701,1993,0.48229167
"Turkmenistan",701,1994,0.48229167
"Turkmenistan",701,1995,0.48229167
"Turkmenistan",701,1996,0.48229167
"Turkmenistan",701,1997,0.48229167
"Turkmenistan",701,1998,0.48229167
"Turkmenistan",701,1999,0.48229167
"Turkmenistan",701,2000,0.48229167
"Turkmenistan",701,2001,0.48229167
"Turkmenistan",701,2002,0.48229167
"Turkmenistan",701,2003,0.48229167
"Turkmenistan",701,2004,0.48229167
"Turkmenistan",701,2005,0.48229167
"Turkmenistan",701,2006,0.48229167
"Turkmenistan",701,2007,0.48229167
"Turkmenistan",701,2008,0.48229167
"Turkmenistan",701,2009,0.48229167
"Turkmenistan",701,2010,0.48229167
"Turkmenistan",701,2011,0.20665705
"Turkmenistan",701,2012,0.20665705
"Tajikistan",702,1991,0.29587063
"Tajikistan",702,1992,0.29587063
"Tajikistan",702,1993,0.29587063
"Tajikistan",702,1994,0.29587063
"Tajikistan",702,1995,0.29587063
"Tajikistan",702,1996,0.66491663
"Tajikistan",702,1997,0.66491663
"Tajikistan",702,1998,0.66491663
"Tajikistan",702,1999,0.66491663
"Tajikistan",702,2000,0.66491663
"Tajikistan",702,2001,0.66491663
"Tajikistan",702,2002,0.66491663
"Tajikistan",702,2003,0.66491663
"Tajikistan",702,2004,0.66491663
"Tajikistan",702,2005,0.66491663
"Tajikistan",702,2006,0.66491663
"Tajikistan",702,2007,0.66491663
"Tajikistan",702,2008,0.66491663
"Tajikistan",702,2009,0.66491663
"Tajikistan",702,2010,0.66491663
"Tajikistan",702,2011,0.66491663
"Tajikistan",702,2012,0.66491663
"Kyrgyzstan",703,1992,NA
"Kyrgyzstan",703,1993,0.5160695
"Kyrgyzstan",703,1994,0.5160695
"Kyrgyzstan",703,1995,0.5160695
"Kyrgyzstan",703,1996,0.5160695
"Kyrgyzstan",703,1997,0.5735695
"Kyrgyzstan",703,1998,0.5735695
"Kyrgyzstan",703,1999,0.5735695
"Kyrgyzstan",703,2000,0.5735695
"Kyrgyzstan",703,2001,0.5735695
"Kyrgyzstan",703,2002,0.5735695
"Kyrgyzstan",703,2003,0.5735695
"Kyrgyzstan",703,2004,0.5735695
"Kyrgyzstan",703,2005,0.5735695
"Kyrgyzstan",703,2006,0.5735695
"Kyrgyzstan",703,2007,0.5735695
"Kyrgyzstan",703,2008,0.5735695
"Kyrgyzstan",703,2009,0.5735695
"Kyrgyzstan",703,2010,0.5735695
"Kyrgyzstan",703,2011,0.5735695
"Kyrgyzstan",703,2012,0.5735695
"Uzbekistan",704,1991,0.388125
"Uzbekistan",704,1992,0.388125
"Uzbekistan",704,1993,0.388125
"Uzbekistan",704,1994,0.388125
"Uzbekistan",704,1995,0.57215786
"Uzbekistan",704,1996,0.57215786
"Uzbekistan",704,1997,0.57215786
"Uzbekistan",704,1998,0.57215786
"Uzbekistan",704,1999,0.57215786
"Uzbekistan",704,2000,0.57215786
"Uzbekistan",704,2001,0.57215786
"Uzbekistan",704,2002,0.57215786
"Uzbekistan",704,2003,0.57215786
"Uzbekistan",704,2004,0.57215786
"Uzbekistan",704,2005,0.57215786
"Uzbekistan",704,2006,0.57215786
"Uzbekistan",704,2007,0.57215786
"Uzbekistan",704,2008,0.57215786
"Uzbekistan",704,2009,0.57215786
"Uzbekistan",704,2010,0.57215786
"Uzbekistan",704,2011,0.57215786
"Uzbekistan",704,2012,0.57215786
"Kazakhstan",705,1993,0.31123027
"Kazakhstan",705,1994,0.31123027
"Kazakhstan",705,1995,0.3708684
"Kazakhstan",705,1996,0.3708684
"Kazakhstan",705,1997,0.3708684
"Kazakhstan",705,1998,0.3708684
"Kazakhstan",705,1999,0.3708684
"Kazakhstan",705,2000,0.3708684
"Kazakhstan",705,2001,0.3708684
"Kazakhstan",705,2002,0.3708684
"Kazakhstan",705,2003,0.56985295
"Kazakhstan",705,2004,0.56985295
"Kazakhstan",705,2005,0.56985295
"Kazakhstan",705,2006,0.56985295
"Kazakhstan",705,2007,0.56985295
"Kazakhstan",705,2008,0.56985295
"Kazakhstan",705,2009,0.56985295
"Kazakhstan",705,2010,0.56985295
"Kazakhstan",705,2011,0.56985295
"Kazakhstan",705,2012,0.56985295
"China",710,1990,0.20617647
"China",710,1991,0.20617647
"China",710,1992,0.20617647
"China",710,1993,0.20617647
"China",710,1994,0.20617647
"China",710,1995,0.6021426
"China",710,1996,0.6021426
"China",710,1997,0.6021426
"China",710,1998,0.6021426
"China",710,1999,0.6021426
"China",710,2000,0.6021426
"China",710,2001,0.6021426
"China",710,2002,0.6021426
"China",710,2003,0.6021426
"China",710,2004,0.6021426
"China",710,2005,0.599875
"China",710,2006,0.599875
"China",710,2007,0.599875
"China",710,2008,0.599875
"China",710,2009,0.599875
"China",710,2010,0.599875
"China",710,2011,0.599875
"China",710,2012,0.599875
"Mongolia",712,1991,0.40575
"Mongolia",712,1992,0.40575
"Mongolia",712,1993,0.40575
"Mongolia",712,1994,0.40575
"Mongolia",712,1995,0.40575
"Mongolia",712,1996,0.55525
"Mongolia",712,1997,0.55525
"Mongolia",712,1998,0.55525
"Mongolia",712,1999,0.55525
"Mongolia",712,2000,0.55525
"Mongolia",712,2001,0.55525
"Mongolia",712,2002,0.55525
"Mongolia",712,2003,0.55525
"Mongolia",712,2004,0.55525
"Mongolia",712,2005,0.55525
"Mongolia",712,2006,0.55525
"Mongolia",712,2007,0.55525
"Mongolia",712,2008,0.55525
"Mongolia",712,2009,0.55525
"Mongolia",712,2010,0.55525
"Mongolia",712,2011,0.55525
"Mongolia",712,2012,0.55525
"Taiwan",713,1990,0.19395
"Taiwan",713,1991,0.19395
"Taiwan",713,1992,0.19395
"Taiwan",713,1993,0.19395
"Taiwan",713,1994,0.19395
"Taiwan",713,1995,0.19395
"Taiwan",713,1996,0.19395
"Taiwan",713,1997,0.19395
"Taiwan",713,1998,0.19395
"Taiwan",713,1999,0.19395
"Taiwan",713,2000,0.19395
"Taiwan",713,2001,0.19395
"Taiwan",713,2002,0.19395
"Taiwan",713,2003,0.19395
"Taiwan",713,2004,0.19395
"Taiwan",713,2005,0.19395
"Taiwan",713,2006,0.19395
"Taiwan",713,2007,0.19395
"Taiwan",713,2008,0.19395
"Taiwan",713,2009,0.19395
"Taiwan",713,2010,0.19395
"Taiwan",713,2011,0.19395
"Taiwan",713,2012,0.19395
"Korea, Republic of",732,1990,0.29019737
"Korea, Republic of",732,1991,0.29019737
"Korea, Republic of",732,1992,0.29019737
"Korea, Republic of",732,1993,0.29019737
"Korea, Republic of",732,1994,0.29019737
"Korea, Republic of",732,1995,0.29019737
"Korea, Republic of",732,1996,0.29019737
"Korea, Republic of",732,1997,0.41057238
"Korea, Republic of",732,1998,0.41057238
"Korea, Republic of",732,1999,0.41057238
"Korea, Republic of",732,2000,0.41057238
"Korea, Republic of",732,2001,0.41057238
"Korea, Republic of",732,2002,0.41057238
"Korea, Republic of",732,2003,0.41057238
"Korea, Republic of",732,2004,0.41057238
"Korea, Republic of",732,2005,0.41057238
"Korea, Republic of",732,2006,0.41057238
"Korea, Republic of",732,2007,0.41057238
"Korea, Republic of",732,2008,0.41057238
"Korea, Republic of",732,2009,0.41057238
"Korea, Republic of",732,2010,0.41057238
"Korea, Republic of",732,2011,0.41057238
"Korea, Republic of",732,2012,0.41057238
"Japan",740,1990,0.17530146
"Japan",740,1991,0.17530146
"Japan",740,1992,0.17530146
"Japan",740,1993,0.17530146
"Japan",740,1994,0.17530146
"Japan",740,1995,0.17530146
"Japan",740,1996,0.17530146
"Japan",740,1997,0.43603677
"Japan",740,1998,0.43603677
"Japan",740,1999,0.43603677
"Japan",740,2000,0.43603677
"Japan",740,2001,0.43603677
"Japan",740,2002,0.43603677
"Japan",740,2003,0.43603677
"Japan",740,2004,0.43603677
"Japan",740,2005,0.43603677
"Japan",740,2006,0.43603677
"Japan",740,2007,0.43603677
"Japan",740,2008,0.43603677
"Japan",740,2009,0.43603677
"Japan",740,2010,0.43603677
"Japan",740,2011,0.43603677
"Japan",740,2012,0.43603677
"India",750,1990,0.295
"India",750,1991,0.295
"India",750,1992,0.295
"India",750,1993,0.295
"India",750,1994,0.295
"India",750,1995,0.295
"India",750,1996,0.295
"India",750,1997,0.295
"India",750,1998,0.295
"India",750,1999,0.295
"India",750,2000,0.295
"India",750,2001,0.295
"India",750,2002,0.295
"India",750,2003,0.295
"India",750,2004,0.295
"India",750,2005,0.295
"India",750,2006,0.295
"India",750,2007,0.295
"India",750,2008,0.295
"India",750,2009,0.295
"India",750,2010,0.295
"India",750,2011,0.295
"India",750,2012,0.295
"Bhutan",760,1990,0.33889475
"Bhutan",760,1991,0.33889475
"Bhutan",760,1992,0.33889475
"Bhutan",760,1993,0.33889475
"Bhutan",760,1994,0.33889475
"Bhutan",760,1995,0.33889475
"Bhutan",760,1996,0.33889475
"Bhutan",760,1997,0.33889475
"Bhutan",760,1998,0.33889475
"Bhutan",760,1999,0.33889475
"Bhutan",760,2000,0.33889475
"Bhutan",760,2001,0.33889475
"Bhutan",760,2002,0.33889475
"Bhutan",760,2003,0.33889475
"Bhutan",760,2004,0.33889475
"Bhutan",760,2005,0.33889475
"Bhutan",760,2006,0.33889475
"Bhutan",760,2007,0.33889475
"Bhutan",760,2008,0.33889475
"Bhutan",760,2009,0.33889475
"Bhutan",760,2010,0.542625
"Bhutan",760,2011,0.542625
"Bhutan",760,2012,0.542625
"Pakistan",770,1990,0.23215789
"Pakistan",770,1991,0.23215789
"Pakistan",770,1992,0.23215789
"Pakistan",770,1993,0.23215789
"Pakistan",770,1994,0.26965788
"Pakistan",770,1995,0.26965788
"Pakistan",770,1996,0.26965788
"Pakistan",770,1997,0.3396579
"Pakistan",770,1998,0.3396579
"Pakistan",770,1999,0.3396579
"Pakistan",770,2000,0.3396579
"Pakistan",770,2001,0.3396579
"Pakistan",770,2002,0.3396579
"Pakistan",770,2003,0.3396579
"Pakistan",770,2004,0.3396579
"Pakistan",770,2005,0.3396579
"Pakistan",770,2006,0.3396579
"Pakistan",770,2007,0.3396579
"Pakistan",770,2008,0.3396579
"Pakistan",770,2009,0.3396579
"Pakistan",770,2010,0.3396579
"Pakistan",770,2011,0.3396579
"Pakistan",770,2012,0.3396579
"Bangladesh",771,1990,0.327625
"Bangladesh",771,1991,0.327625
"Bangladesh",771,1992,0.327625
"Bangladesh",771,1993,0.327625
"Bangladesh",771,1994,0.327625
"Bangladesh",771,1995,0.327625
"Bangladesh",771,1996,0.327625
"Bangladesh",771,1997,0.327625
"Bangladesh",771,1998,0.327625
"Bangladesh",771,1999,0.327625
"Bangladesh",771,2000,0.327625
"Bangladesh",771,2001,0.327625
"Bangladesh",771,2002,0.327625
"Bangladesh",771,2003,0.327625
"Bangladesh",771,2004,0.327625
"Bangladesh",771,2005,0.327625
"Bangladesh",771,2006,0.327625
"Bangladesh",771,2007,0.327625
"Bangladesh",771,2008,0.327625
"Bangladesh",771,2009,0.327625
"Bangladesh",771,2010,0.327625
"Bangladesh",771,2011,0.327625
"Bangladesh",771,2012,0.327625
"Myanmar (Burma)",775,1990,0.50775003
"Myanmar (Burma)",775,1991,0.50775003
"Myanmar (Burma)",775,1992,0.50775003
"Myanmar (Burma)",775,1993,0.50775003
"Myanmar (Burma)",775,1994,0.50775003
"Myanmar (Burma)",775,1995,0.50775003
"Myanmar (Burma)",775,1996,0.50775003
"Myanmar (Burma)",775,1997,0.50775003
"Myanmar (Burma)",775,1998,0.50775003
"Myanmar (Burma)",775,1999,0.50775003
"Myanmar (Burma)",775,2000,0.50775003
"Myanmar (Burma)",775,2001,0.50775003
"Myanmar (Burma)",775,2002,0.50775003
"Myanmar (Burma)",775,2003,0.50775003
"Myanmar (Burma)",775,2004,0.50775003
"Myanmar (Burma)",775,2005,0.50775003
"Myanmar (Burma)",775,2006,0.50775003
"Myanmar (Burma)",775,2007,0.50775003
"Myanmar (Burma)",775,2008,0.50775003
"Myanmar (Burma)",775,2009,0.50775003
"Myanmar (Burma)",775,2010,0.50775003
"Myanmar (Burma)",775,2011,0.50775003
"Myanmar (Burma)",775,2012,0.50775003
"Sri Lanka",780,1990,0.5755
"Sri Lanka",780,1991,0.5755
"Sri Lanka",780,1992,0.5755
"Sri Lanka",780,1993,0.5755
"Sri Lanka",780,1994,0.5755
"Sri Lanka",780,1995,0.5755
"Sri Lanka",780,1996,0.5755
"Sri Lanka",780,1997,0.5755
"Sri Lanka",780,1998,0.5755
"Sri Lanka",780,1999,0.5755
"Sri Lanka",780,2000,0.5755
"Sri Lanka",780,2001,0.5755
"Sri Lanka",780,2002,0.6055
"Sri Lanka",780,2003,0.6055
"Sri Lanka",780,2004,0.6055
"Sri Lanka",780,2005,0.6055
"Sri Lanka",780,2006,0.6055
"Sri Lanka",780,2007,0.6055
"Sri Lanka",780,2008,0.6055
"Sri Lanka",780,2009,0.6055
"Sri Lanka",780,2010,0.6055
"Sri Lanka",780,2011,0.6055
"Sri Lanka",780,2012,0.6055
"Maldives",781,1990,0.41565788
"Maldives",781,1991,0.41565788
"Maldives",781,1992,0.41565788
"Maldives",781,1993,0.41565788
"Maldives",781,1994,0.41565788
"Maldives",781,1995,0.41565788
"Maldives",781,1996,0.41565788
"Maldives",781,1997,0.41565788
"Maldives",781,1998,0.41565788
"Maldives",781,1999,0.41565788
"Maldives",781,2000,0.41565788
"Maldives",781,2001,0.41565788
"Maldives",781,2002,0.41565788
"Maldives",781,2003,0.41565788
"Maldives",781,2004,0.41565788
"Maldives",781,2005,0.41565788
"Maldives",781,2006,0.41565788
"Maldives",781,2007,0.4281579
"Maldives",781,2008,0.4281579
"Maldives",781,2009,0.4281579
"Maldives",781,2010,0.4281579
"Maldives",781,2011,0.4281579
"Maldives",781,2012,0.4281579
"Nepal",790,1990,0.17907895
"Nepal",790,1991,0.17907895
"Nepal",790,1992,0.17907895
"Nepal",790,1993,0.17907895
"Nepal",790,1994,0.17907895
"Nepal",790,1995,0.17907895
"Nepal",790,1996,0.17907895
"Nepal",790,1997,0.17907895
"Nepal",790,1998,0.17907895
"Nepal",790,1999,0.17907895
"Nepal",790,2000,0.17907895
"Nepal",790,2001,0.17907895
"Nepal",790,2002,0.64425004
"Nepal",790,2003,0.64425004
"Nepal",790,2004,0.64425004
"Nepal",790,2005,0.64425004
"Nepal",790,2006,0.64425004
"Nepal",790,2007,0.64425004
"Nepal",790,2008,0.64425004
"Nepal",790,2009,0.64425004
"Nepal",790,2010,0.64425004
"Nepal",790,2011,0.64425004
"Nepal",790,2012,0.64425004
"Thailand",800,1990,0.1345
"Thailand",800,1991,0.1345
"Thailand",800,1992,0.1345
"Thailand",800,1993,0.1345
"Thailand",800,1994,0.1345
"Thailand",800,1995,0.1345
"Thailand",800,1996,0.1345
"Thailand",800,1997,0.1345
"Thailand",800,1998,0.1345
"Thailand",800,1999,0.1345
"Thailand",800,2000,0.1345
"Thailand",800,2001,0.1345
"Thailand",800,2002,0.1345
"Thailand",800,2003,0.1345
"Thailand",800,2004,0.1345
"Thailand",800,2005,0.1345
"Thailand",800,2006,0.1345
"Thailand",800,2007,0.1345
"Thailand",800,2008,0.3815
"Thailand",800,2009,0.3815
"Thailand",800,2010,0.3815
"Thailand",800,2011,0.3815
"Thailand",800,2012,0.3815
"Cambodia",811,1990,NA
"Cambodia",811,1991,NA
"Cambodia",811,1992,NA
"Cambodia",811,1993,NA
"Cambodia",811,1994,NA
"Cambodia",811,1995,NA
"Cambodia",811,1996,0.63725
"Cambodia",811,1997,0.63725
"Cambodia",811,1998,0.63725
"Cambodia",811,1999,0.63725
"Cambodia",811,2000,0.63725
"Cambodia",811,2001,0.63725
"Cambodia",811,2002,0.63725
"Cambodia",811,2003,0.63725
"Cambodia",811,2004,0.63725
"Cambodia",811,2005,0.63725
"Cambodia",811,2006,0.63725
"Cambodia",811,2007,0.63725
"Cambodia",811,2008,0.63725
"Cambodia",811,2009,0.63725
"Cambodia",811,2010,0.63725
"Cambodia",811,2011,0.63725
"Cambodia",811,2012,0.63725
"Laos",812,1990,NA
"Laos",812,1991,NA
"Laos",812,1992,NA
"Laos",812,1993,NA
"Laos",812,1994,NA
"Laos",812,1995,0.241125
"Laos",812,1996,0.241125
"Laos",812,1997,0.241125
"Laos",812,1998,0.241125
"Laos",812,1999,0.241125
"Laos",812,2000,0.241125
"Laos",812,2001,0.241125
"Laos",812,2002,0.241125
"Laos",812,2003,0.241125
"Laos",812,2004,0.241125
"Laos",812,2005,0.241125
"Laos",812,2006,0.241125
"Laos",812,2007,0.241125
"Laos",812,2008,0.241125
"Laos",812,2009,0.241125
"Laos",812,2010,0.241125
"Laos",812,2011,0.241125
"Laos",812,2012,0.241125
"Vietnam",816,1990,NA
"Vietnam",816,1991,NA
"Vietnam",816,1992,NA
"Vietnam",816,1993,NA
"Vietnam",816,1994,NA
"Vietnam",816,1995,NA
"Vietnam",816,1996,NA
"Vietnam",816,1997,0.14921711
"Vietnam",816,1998,0.14921711
"Vietnam",816,1999,0.14921711
"Vietnam",816,2000,0.14921711
"Vietnam",816,2001,0.14921711
"Vietnam",816,2002,0.14921711
"Vietnam",816,2003,0.14921711
"Vietnam",816,2004,0.14921711
"Vietnam",816,2005,0.14921711
"Vietnam",816,2006,0.14921711
"Vietnam",816,2007,0.14921711
"Vietnam",816,2008,0.14921711
"Vietnam",816,2009,0.14921711
"Vietnam",816,2010,0.14921711
"Vietnam",816,2011,0.14921711
"Vietnam",816,2012,0.14921711
"Malaysia",820,1990,0.34425
"Malaysia",820,1991,0.34425
"Malaysia",820,1992,0.34425
"Malaysia",820,1993,0.34425
"Malaysia",820,1994,0.47337502
"Malaysia",820,1995,0.47337502
"Malaysia",820,1996,0.47337502
"Malaysia",820,1997,0.47337502
"Malaysia",820,1998,0.47337502
"Malaysia",820,1999,0.47337502
"Malaysia",820,2000,0.47337502
"Malaysia",820,2001,0.47337502
"Malaysia",820,2002,0.47337502
"Malaysia",820,2003,0.47337502
"Malaysia",820,2004,0.47337502
"Malaysia",820,2005,0.47337502
"Malaysia",820,2006,0.47337502
"Malaysia",820,2007,0.47337502
"Malaysia",820,2008,0.47337502
"Malaysia",820,2009,0.5765
"Malaysia",820,2010,0.5765
"Malaysia",820,2011,0.5765
"Malaysia",820,2012,0.5765
"Singapore",830,1990,0.12163158
"Singapore",830,1991,0.12163158
"Singapore",830,1992,0.12163158
"Singapore",830,1993,0.12163158
"Singapore",830,1994,0.12163158
"Singapore",830,1995,0.12163158
"Singapore",830,1996,0.12163158
"Singapore",830,1997,0.12163158
"Singapore",830,1998,0.12163158
"Singapore",830,1999,0.4003889
"Singapore",830,2000,0.4003889
"Singapore",830,2001,0.4003889
"Singapore",830,2002,0.4003889
"Singapore",830,2003,0.4003889
"Singapore",830,2004,0.4003889
"Singapore",830,2005,0.4003889
"Singapore",830,2006,0.4003889
"Singapore",830,2007,0.5115
"Singapore",830,2008,0.5115
"Singapore",830,2009,0.5115
"Singapore",830,2010,0.5115
"Singapore",830,2011,0.5115
"Singapore",830,2012,0.5115
"Philippines",840,1990,0.41712502
"Philippines",840,1991,0.41712502
"Philippines",840,1992,0.41712502
"Philippines",840,1993,0.634
"Philippines",840,1994,0.634
"Philippines",840,1995,0.634
"Philippines",840,1996,0.634
"Philippines",840,1997,0.634
"Philippines",840,1998,0.634
"Philippines",840,1999,0.634
"Philippines",840,2000,0.634
"Philippines",840,2001,0.634
"Philippines",840,2002,0.634
"Philippines",840,2003,0.634
"Philippines",840,2004,0.634
"Philippines",840,2005,0.634
"Philippines",840,2006,0.634
"Philippines",840,2007,0.634
"Philippines",840,2008,0.634
"Philippines",840,2009,0.634
"Philippines",840,2010,0.634
"Philippines",840,2011,0.634
"Philippines",840,2012,0.634
"Indonesia",850,1990,0.268375
"Indonesia",850,1991,0.268375
"Indonesia",850,1992,0.268375
"Indonesia",850,1993,0.268375
"Indonesia",850,1994,0.268375
"Indonesia",850,1995,0.268375
"Indonesia",850,1996,0.268375
"Indonesia",850,1997,0.268375
"Indonesia",850,1998,0.268375
"Indonesia",850,1999,0.904
"Indonesia",850,2000,0.904
"Indonesia",850,2001,0.904
"Indonesia",850,2002,0.904
"Indonesia",850,2003,0.904
"Indonesia",850,2004,0.8460455
"Indonesia",850,2005,0.8460455
"Indonesia",850,2006,0.8460455
"Indonesia",850,2007,0.8460455
"Indonesia",850,2008,0.8460455
"Indonesia",850,2009,0.8460455
"Indonesia",850,2010,0.8460455
"Indonesia",850,2011,0.8460455
"Indonesia",850,2012,0.8460455
"Timor-Leste",860,2001,0.2833654
"Timor-Leste",860,2002,0.2833654
"Timor-Leste",860,2003,0.2833654
"Timor-Leste",860,2004,0.2833654
"Timor-Leste",860,2005,0.2833654
"Timor-Leste",860,2006,0.2833654
"Timor-Leste",860,2007,0.2833654
"Timor-Leste",860,2008,0.2833654
"Timor-Leste",860,2009,0.2833654
"Timor-Leste",860,2010,0.2833654
"Timor-Leste",860,2011,0.7765
"Timor-Leste",860,2012,0.7765
"Australia",900,1990,0.34716448
"Australia",900,1991,0.34716448
"Australia",900,1992,0.34716448
"Australia",900,1993,0.34716448
"Australia",900,1994,0.34716448
"Australia",900,1995,0.34716448
"Australia",900,1996,0.34716448
"Australia",900,1997,0.34716448
"Australia",900,1998,0.25111538
"Australia",900,1999,0.25111538
"Australia",900,2000,0.25111538
"Australia",900,2001,0.25111538
"Australia",900,2002,0.25111538
"Australia",900,2003,0.25111538
"Australia",900,2004,0.25111538
"Australia",900,2005,0.25111538
"Australia",900,2006,0.25111538
"Australia",900,2007,0.25111538
"Australia",900,2008,0.25111538
"Australia",900,2009,0.25111538
"Australia",900,2010,0.25111538
"Australia",900,2011,0.25111538
"Australia",900,2012,0.25111538
"Papua New Guinea",910,1990,NA
"Papua New Guinea",910,1991,NA
"Papua New Guinea",910,1992,NA
"Papua New Guinea",910,1993,NA
"Papua New Guinea",910,1994,NA
"Papua New Guinea",910,1995,NA
"Papua New Guinea",910,1996,NA
"Papua New Guinea",910,1997,NA
"Papua New Guinea",910,1998,NA
"Papua New Guinea",910,1999,NA
"Papua New Guinea",910,2000,0.58375
"Papua New Guinea",910,2001,0.58375
"Papua New Guinea",910,2002,0.58375
"Papua New Guinea",910,2003,0.58375
"Papua New Guinea",910,2004,0.58375
"Papua New Guinea",910,2005,0.58375
"Papua New Guinea",910,2006,0.58375
"Papua New Guinea",910,2007,0.58375
"Papua New Guinea",910,2008,0.58375
"Papua New Guinea",910,2009,0.58375
"Papua New Guinea",910,2010,0.58375
"Papua New Guinea",910,2011,0.58375
"Papua New Guinea",910,2012,0.58375
"New Zealand",920,1990,0.348625
"New Zealand",920,1991,0.348625
"New Zealand",920,1992,0.348625
"New Zealand",920,1993,0.348625
"New Zealand",920,1994,0.348625
"New Zealand",920,1995,0.348625
"New Zealand",920,1996,0.348625
"New Zealand",920,1997,0.348625
"New Zealand",920,1998,0.348625
"New Zealand",920,1999,0.348625
"New Zealand",920,2000,0.348625
"New Zealand",920,2001,0.348625
"New Zealand",920,2002,0.348625
"New Zealand",920,2003,0.348625
"New Zealand",920,2004,0.348625
"New Zealand",920,2005,0.348625
"New Zealand",920,2006,0.348625
"New Zealand",920,2007,0.348625
"New Zealand",920,2008,0.777275
"New Zealand",920,2009,0.348625
"New Zealand",920,2010,0.348625
"New Zealand",920,2011,0.348625
"New Zealand",920,2012,0.348625
"Vanuatu",935,1990,0.532875
"Vanuatu",935,1991,0.532875
"Vanuatu",935,1992,0.532875
"Vanuatu",935,1993,0.532875
"Vanuatu",935,1994,0.532875
"Vanuatu",935,1995,0.532875
"Vanuatu",935,1996,0.532875
"Vanuatu",935,1997,0.532875
"Vanuatu",935,1998,0.532875
"Vanuatu",935,1999,0.532875
"Vanuatu",935,2000,0.532875
"Vanuatu",935,2001,0.532875
"Vanuatu",935,2002,0.472875
"Vanuatu",935,2003,0.472875
"Vanuatu",935,2004,0.472875
"Vanuatu",935,2005,0.472875
"Vanuatu",935,2006,0.472875
"Vanuatu",935,2007,0.472875
"Vanuatu",935,2008,0.472875
"Vanuatu",935,2009,0.472875
"Vanuatu",935,2010,0.472875
"Vanuatu",935,2011,0.472875
"Vanuatu",935,2012,0.497875
"Solomon Islands",940,1990,0.480625
"Solomon Islands",940,1991,0.480625
"Solomon Islands",940,1992,0.480625
"Solomon Islands",940,1993,0.480625
"Solomon Islands",940,1994,0.480625
"Solomon Islands",940,1995,0.480625
"Solomon Islands",940,1996,0.480625
"Solomon Islands",940,1997,0.480625
"Solomon Islands",940,1998,0.480625
"Solomon Islands",940,1999,0.480625
"Solomon Islands",940,2000,0.480625
"Solomon Islands",940,2001,0.480625
"Solomon Islands",940,2002,0.480625
"Solomon Islands",940,2003,0.480625
"Solomon Islands",940,2004,0.480625
"Solomon Islands",940,2005,0.480625
"Solomon Islands",940,2006,0.480625
"Solomon Islands",940,2007,0.480625
"Solomon Islands",940,2008,0.480625
"Solomon Islands",940,2009,0.480625
"Solomon Islands",940,2010,0.480625
"Solomon Islands",940,2011,0.480625
"Solomon Islands",940,2012,0.74475
"Fiji",950,1990,0.405875
"Fiji",950,1991,0.405875
"Fiji",950,1992,0.405875
"Fiji",950,1993,0.405875
"Fiji",950,1994,0.405875
"Fiji",950,1995,0.405875
"Fiji",950,1996,0.405875
"Fiji",950,1997,0.405875
"Fiji",950,1998,0.405875
"Fiji",950,1999,0.405875
"Fiji",950,2000,0.405875
"Fiji",950,2001,0.405875
"Fiji",950,2002,0.405875
"Fiji",950,2003,0.405875
"Fiji",950,2004,0.405875
"Fiji",950,2005,0.405875
"Fiji",950,2006,0.405875
"Fiji",950,2007,0.405875
"Fiji",950,2008,0.405875
"Fiji",950,2009,0.405875
"Fiji",950,2010,0.405875
"Fiji",950,2011,0.405875
"Fiji",950,2012,0.405875
"Tonga",955,1990,0.18803847
"Tonga",955,1991,0.18803847
"Tonga",955,1992,0.18803847
"Tonga",955,1993,0.18803847
"Tonga",955,1994,0.18803847
"Tonga",955,1995,0.18803847
"Tonga",955,1996,0.18803847
"Tonga",955,1997,0.18803847
"Tonga",955,1998,0.18803847
"Tonga",955,1999,0.18803847
"Tonga",955,2000,0.18803847
"Tonga",955,2001,0.18803847
"Tonga",955,2002,0.18803847
"Tonga",955,2003,0.18803847
"Tonga",955,2004,0.18803847
"Tonga",955,2005,0.18803847
"Tonga",955,2006,0.18803847
"Tonga",955,2007,0.33303848
"Tonga",955,2008,0.33303848
"Tonga",955,2009,0.33303848
"Tonga",955,2010,0.33303848
"Tonga",955,2011,0.30803847
"Tonga",955,2012,0.30803847
"Samoa",990,1990,0.33112502
"Samoa",990,1991,0.33112502
"Samoa",990,1992,0.33112502
"Samoa",990,1993,0.33112502
"Samoa",990,1994,0.33112502
"Samoa",990,1995,0.33112502
"Samoa",990,1996,0.33112502
"Samoa",990,1997,0.33112502
"Samoa",990,1998,0.33112502
"Samoa",990,1999,0.33112502
"Samoa",990,2000,0.33112502
"Samoa",990,2001,0.33112502
"Samoa",990,2002,0.33112502
"Samoa",990,2003,0.33112502
"Samoa",990,2004,0.33112502
"Samoa",990,2005,0.33112502
"Samoa",990,2006,0.33112502
"Samoa",990,2007,0.33112502
"Samoa",990,2008,0.33112502
"Samoa",990,2009,0.33112502
"Samoa",990,2010,0.33112502
"Samoa",990,2011,0.33112502
"Samoa",990,2012,0.33112502
